,Unnamed: 0,comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
10865,110153,  thanks again for your timely  intervention at the right time and in the right manner in this regard and putting my attention to this very grave matter  my faith is reinforced in that accuracy almost always wins  as it should  against popular and short sighted ideological approach of some  i am  very satisfied with the outcome and reverting to the very accurate title syrian uprising present  rather than civil war that did have majority voting in discussions but was erroneously based on subjective look into things rather than the international media that continuously refers to it as an uprising  my firm conviction that even majority votes on talk pages should not be binding  i nominate that this discussion becomes a precedence to other talk pages where we don t automatically follow majorities but we rely basically on reliable and objective outside sources  talk page votes may be taken into some consideration  but should never be the basis of final decision  again thanks for you for your efforts and not descending into a war particularly with colleagues i laseral and  doncsecz  ,4d2c5196972cb29e,0.0,0.0,0.0,train,0.0,0.0,0.0,0
131916,27644,stop the swearing orangemarlin  otherwise i will report you  thank you ,492f4a6fea563d2d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
51290,45663, this poorly written wiki article attempts to make it appear that ancient macedonians were distinct from ancient greeks  i would gambit the article is largely edited by people from fyrom republic of macedonia with irredentist aims towards greece  contrary to both us and un resolutions to refrain from propaganda against greek macedonians despite the occasional voice of objections there is no major dispute among most scholars that ancient macedon was inherently greek in nature at least more than anything else  the hellenic age  the greek word for what we in english call greek is evidence beyond dispute of this  to give an example of historical distortions found in this article  macedon or macedonia  greek makedon  a  was the name of a kingdom centered in the northern most part of ancient greece  bordered by the kingdom of epirus to the west and the region of thrace to the east  by saying the northern most part of greece it makes it seem like it bordered greece  there was no greece state in ancient times  there was only a collection of autonomous city states and kingdoms that self identified as greeks mycenae  athens  argos  ithica  sparta  macedon corinth  etc  another example of irredentism  the wiki article states  it became increasingly atticised during this period  though prominent athenians appear to have regarded the macedonians as uncouth this statement is very deceptive  it was common during times of conflict for greeks to label each other barbarians non greeks  as an insult similar to saying unamerican today while demosthenes used barbarians to describe macedonians  he also used it describe the athenean orator aristogeiton  aristophanes  nephelae line and even demosthenes himself as described by as a barbarian by aeschine  plato characterized the lesbian aeolic greek dialect as a barbarian register while addressing pittakos of mytilene  athenaios vi a  socrates calls strepsiadis strepsiadis was a well known athenian protagoras etc  etc  there are countless instances of greeks describing each other as barbarians  there are other examples of bias in the article but the most telling is how it lightly brushs over the hellenic period of macedon  similiar to the golden age of athens in which macedonia spread the greek language  greek culture  and greek ideas to the region  they unique flavour of macedon among greeks  was very similar to how athens also had unique aspects to it  as did sparta  as did most of the greek mini states  if macedon wasn t greek  then greek philosopher aristotle wasn t greek either  since he came from chalcidice in macedon to go down this road we would also need to rewrite a fair portion of wiki articles related to antiquity and the hellenistic period  to do this to suit the political needs of a country whose population is roughly a quarter muslim and most of the rest are ethnically slavic  who have called themselves yugoslavians  serbians  and bulgarians in the last hundred years  amounts to roughly helping the taliban blow up buddhist statues for political ends  because of political nature of the article i would advise a complete rewrite by people will credentials in ancient studies  history is not a popularity contest  just stick to the facts as we know them what s ironic is that virtually every last piece of evidence that macedon wasn t greek  is either  trans lated from greek or comes from greek artifacts  the citizens of fyrom can t even read inscriptions from macedon  as they are almost all writen in greek their own macedonian language was called bulgarian less than a hundred years ago  ,7a19399809cb657f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
2687,133089,  for heaven s sake we prefer academic evidence  not personal websites and youtube  thatgoes for all sides a source is reliable because it is written by someine with appropriate qualiifications and expertise  that s all  there are millions of websites out there written by people who haven t a clue  ,c8040388438cf279,0.0,0.0,0.0,train,0.0,0.0,0.0,0
17918,20614, aussie there is currently a discussion at talk australia a few little things i think you would be interested in about aussie being in the infobox as a demonym ,366cf2dd04ae12b9,0.0,0.0,0.0,train,0.0,0.0,0.0,0
75441,53022,dutch flag the french flag was not inspired by the flag of the netherlands  this theory put forward by an anonymous user repeatedly in the last days is simply not supported by any proof and seems to be only a  chauvinistic guess from that anonymous user  actually  ironically  i found out that it seems the netherlands designed their flag in the th century based on the blue white red colors of the bourbon of france  according to the french wikipedia it is king henry iv of france who suggested these colors to the newly independent netherlands  finally  the netherlands did not have borders with france at the time of the revolution as the anonymous user wrote  france had borders with the austrian low countries  but not with the independent netherlands june utc the original colours of the dutch flag were orange  white and blue  king henry v of france did not suggest to the netherlands to use red  white and blue  the dutch started using red because the orange colour was unstable in flag making this is not chauvinism  here are some sources  http w minbuza nl default asp cms item mbz http w heraldica org topics france frflag htm tricolor http w languedoc france info tricolore htm august utc ,8db2a4e663ae14b8,0.0,0.0,0.0,train,0.0,0.0,0.0,0
22164,49836, don t like people calling you out on your bull shit cut off their tongues  http en wikipedia org wiki freedom of speech preceding unsigned comment added by ,85425c143e603b11,0.0,0.0,0.0,train,0.0,0.0,1.0,1
120766,66374,polish boy far more importantly you should get a polish boy sandwich  sustenance is important  and the article needs a photo  are you going to cruise euclid  seems like there are a lot of historic buildings there  i m thinking we need an article on millionaire s row  have fun  does you bike fit in the cab ,b196368456dec983,0.0,0.0,0.0,train,0.0,0.0,0.0,0
86678,25446,how can this be legal  i never heard of this  aren t there some real worries of having a young boy around two  gay  men  i can see two women as safer  wow ,435a905e52d67f3f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
51658,106543, to repeat what i d already said at ani  i am not alleging a topic ban breach  except perhaps under the broadly construed wording  i am stating that  based on the manner of this series of reverts on the automobile association followed by this  rewrite and based on the fact that highking has yet to make any associated comment at talk the automobile association  instead choosing to treat this as an issue of vandalism highking has inarguably ignored the warnings cailil gave him when he re enacted the bi topic ban about his future conduct  those can still be seen on his own talk page under the removals of the term british isles  again section on highking s talk page  so he has no excuse for not remembering them  you re going to have to read that whole thread to get the picture  but it shows quite clearly that cailil was quite explicit in what he expected from highking going forward  in addition to simply adhering to the topic ban  he must stop edit warring and start discussing  he must stop this behaviour of policing terminology on wikipedia  he must stop introducing  and maintaining by reverts  innacuracies  his altered version of the quote is not in the source  so is clearly innacurate basically  he was telling him to just go and find something completely different to do than this  because it is of no benefit to the project  what he has done instead  is just  trans fer his focus from policing usage of the term  british isles  on wikipeda  to policing the term  republic of ireland while mainaining the same bad behaviours edit warring  lack of discussion  misrepresentation of sources  misuse of guidelines policy  etc  etc  as an administrator  the onus is on you to step in and stop it  five years is long enough to be still getting away with this sort of wp te in the way you have so far allowed him to in this case  you need to block highking now until he gives cast iron assurances he understands why cailil wrote those things on his talk page  and tells you precisely how he proposes to avoid it in future  that s it  as far as evidence goes  short of me pulling out direct quotes of what cailil said to highking  i don t see what more you need to see  to do what is required of you  ,39db804c49f5a9f7,0.0,0.0,0.0,train,0.0,0.0,0.0,0
